scheme,dataset_name,seed,correlated_KL,architecture,hidden_layer_size,num_attention_heads,lr,AC@1,AC@3,AC@5,AC@10,Avg@10,total_params,window_size,early_stopping,num_epochs,AMOC_Loss,mean_std_recon_loss,outer_hidden_dim,outer_heads_num,num_vars,alpha_lv,time_freq_representation,combine_method,main_model,encoder_alpha,decoder_alpha,encoder_gamma (smooth),decoder_gamma,encoder_lambda (sparse),decoder_lambda,beta,AC@1_metric,AC@3_metric,AC@5_metric,AC@10_metric,AC@1_node,AC@3_node,AC@5_node,AC@10_node,AC@1_service,AC@3_service,AC@5_service,AC@10_service,RCA_coverage,mrr,hr@1,hr@3,hr@5,hr@10,auc@10,std_ac,coverage,avg_time,throughput,model_mem_mb,peak_mem_mb,train_total_time,train_avg_epoch_time,train_throughput,train_peak_mem_mb,temporal_mixer,disable_orth_proj,use_MoM,latent_mode,context,pool,coeff_mode,predictor
swatvlinear_(no mean)_normal_KL06_130632_4_0.0001_1_window_4,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.3,0.3,0.4,0.30999999999999994,90013,4,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07756971066341792,0.0,0.05,0.15,0.15,0.30999999999999994,0.058309518948453015,1.0,0.1078137755393982,9.275252582491852,0.5618019104003906,19.59521484375,388.1644809246063,1.9408224046230316,17002.586079693076,743.2568359375,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_131620_8_0.0001_1_window_8,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.25,0.3,0.4,0.30999999999999994,90733,8,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07973670529804641,0.0,0.05,0.15,0.25,0.30999999999999994,0.07,1.0,0.09258465766906739,10.80092560880204,0.5647315979003906,20.59521484375,376.0096347332001,1.8800481736660004,8775.838955141118,1721.4609375,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_132447_12_0.0001_1_window_12,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.3,0.35,0.5,0.36500000000000005,91453,12,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.07874546446988293,0.0,0.0,0.05,0.3,0.36500000000000005,0.08958236433584459,1.0,0.09103318452835082,10.985005140499792,0.5677833557128906,21.59716796875,368.4137978553772,1.842068989276886,5971.003292508451,2676.74267578125,1,0,0,mul,linear_attn,max,symmetric,linear
swatGVAR_(no mean)_normal_KL06_172358_64_0.0001_1_window_64,swat,1,normal_KL,GVAR,128,0,0.0001,0.3,0.375,0.425,0.475,0.3975,28839447,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.04302196835484243,0.0,0.0,0.0,0.05,0.3975,0.05055937104039171,1.0,0.08749802112579345,11.428829899619421,110.23212814331055,466.85595703125,620.9674069881439,5.544351848108428,371.91001878848914,577.22998046875,1,0,0,mul,linear_attn,max,symmetric,linear
swatbaro_(no mean)_normal_KL06_173657_64_0.0001_1_window_64,swat,1,normal_KL,baro,1000,0,0.0001,0.3,0.4,0.475,0.575,0.4925,0,64,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.4033318590594132,0.3,0.4,0.5,0.6,0.4925,0.0942403841248538,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swattorai_(no mean)_normal_KL06_173706_64_0.0001_1_window_64,swat,1,normal_KL,torai,1000,0,0.0001,0.1,0.35,0.45,0.575,0.4225,0,64,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2597753379661274,0.1,0.35,0.45,0.6,0.4225,0.16219201583308596,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatrcd_(no mean)_normal_KL06_173734_64_0.0001_1_window_64,swat,1,normal_KL,rcd,1000,0,0.0001,0.0,0.0,0.0,0.275,0.09,0,64,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1303100968798643,0.0,0.25,0.25,0.3,0.09,0.11467344941179715,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatcLSTM_(no mean)_normal_KL06_173753_64_0.0001_1_window_64,swat,1,normal_KL,cLSTM,128,0,0.0001,0.5,0.475,0.475,0.5,0.48,4732851,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.04282263262431715,0.0,0.0,0.0,0.05,0.48,0.010000000000000009,1.0,0.09322404861450195,10.726845860719674,18.272762298583984,94.88623046875,218.86046648025513,2.842343720522794,725.4576514133678,740.58154296875,1,0,0,mul,linear_attn,max,symmetric,linear
swatCUTS_PLUS_(no mean)_normal_KL06_174245_64_0.0001_1_window_64,swat,1,normal_KL,CUTS_PLUS,128,0,0.0001,0.25,0.275,0.275,0.375,0.3225,91612,64,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.13510285017988402,0.05,0.1,0.15,0.3,0.3225,0.052974050251042716,1.0,0.09630731344223023,10.383427428902875,0.567840576171875,18.19580078125,9522.630372047424,47.613151860237124,43.3073619249732,1272.826171875,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL06_221138_32_0.0001_1_window_32,swat,1,normal_KL,vlinear,128,0,0.0001,0.35,0.4,0.45,0.45,0.425,78541,32,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.13521465189072585,0.05,0.1,0.2,0.25,0.425,0.03354101966249685,1.0,0.08389739990234375,11.919320517250787,0.5218849182128906,26.3525390625,211.50924444198608,1.9054886886665412,2164.274196183222,912.93798828125,1,0,0,mul,linear_attn,max,symmetric,linear
swatGVAR_(no mean)_normal_KL06_221607_32_0.0001_1_window_32,swat,1,normal_KL,GVAR,128,0,0.0001,0.25,0.25,0.3,0.4,0.31499999999999995,14190839,32,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.0392432232545473,0.0,0.0,0.0,0.05,0.31499999999999995,0.05937171043518959,1.0,0.09102064371109009,10.986518653659648,54.35212326049805,241.02685546875,623.4940807819366,5.283848142219802,780.4917720946202,297.0869140625,1,0,0,mul,linear_attn,max,symmetric,linear
swatbaro_(no mean)_normal_KL06_222856_32_0.0001_1_window_32,swat,1,normal_KL,baro,1000,0,0.0001,0.45,0.5,0.575,0.575,0.5425000000000001,0,32,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.5013710747456878,0.45,0.5,0.6,0.6,0.5425000000000001,0.05129571132170795,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swattorai_(no mean)_normal_KL06_222905_32_0.0001_1_window_32,swat,1,normal_KL,torai,1000,0,0.0001,0.15,0.35,0.45,0.5,0.40499999999999997,0,32,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.2874705564043799,0.15,0.35,0.45,0.5,0.40499999999999997,0.12539936203984453,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatrcd_(no mean)_normal_KL06_222926_32_0.0001_1_window_32,swat,1,normal_KL,rcd,1000,0,0.0001,0.0,0.0,0.0,0.3,0.1,0,32,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1299060564758239,0.0,0.25,0.25,0.3,0.1,0.12649110640673517,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatcLSTM_(no mean)_normal_KL06_222942_32_0.0001_1_window_32,swat,1,normal_KL,cLSTM,128,0,0.0001,0.4,0.5,0.55,0.55,0.52,4732851,32,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.058687983465552804,0.0,0.0,0.0,0.15,0.52,0.05099019513592786,1.0,0.08625746965408325,11.593198873213899,18.272762298583984,94.5234375,328.43468952178955,4.976283174572569,828.7309735652705,408.79736328125,1,0,0,mul,linear_attn,max,symmetric,linear
swatCUTS_PLUS_(no mean)_normal_KL06_223659_32_0.0001_1_window_32,swat,1,normal_KL,CUTS_PLUS,128,0,0.0001,0.15,0.25,0.35,0.35,0.31,91612,32,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.05886803264900444,0.0,0.0,0.05,0.2,0.31,0.066332495807108,1.0,0.1293071389198303,7.7335250656191095,0.567840576171875,18.16748046875,8844.00025677681,44.220001283884045,93.2609651800935,637.349609375,1,0,0,mul,linear_attn,max,symmetric,linear
swatvlinear_(no mean)_normal_KL07_012729_16_0.0001_1_window_16,swat,1,normal_KL,vlinear,128,0,0.0001,0.2,0.3,0.35,0.45,0.36000000000000004,75661,16,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.10242008945265249,0.0,0.05,0.15,0.4,0.36000000000000004,0.07681145747868609,1.0,0.10497756004333496,9.52584532910841,0.5079689025878906,22.34423828125,440.9221429824829,2.2046107149124143,3741.7036686804454,447.9208984375,1,0,0,mul,linear_attn,max,symmetric,linear
swatGVAR_(no mean)_normal_KL07_013643_16_0.0001_1_window_16,swat,1,normal_KL,GVAR,128,0,0.0001,0.25,0.3,0.35,0.35,0.325,6866535,16,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.061634122911582864,0.0,0.0,0.1,0.2,0.325,0.03354101966249684,1.0,0.08369942903518676,11.947512802979883,26.412120819091797,126.21435546875,901.8281993865967,5.465625450827859,1509.2508760823619,151.9541015625,1,0,0,mul,linear_attn,max,symmetric,linear
swatbaro_(no mean)_normal_KL07_015447_16_0.0001_1_window_16,swat,1,normal_KL,baro,1000,0,0.0001,0.15,0.25,0.4,0.525,0.38249999999999995,0,16,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.25910360682734634,0.15,0.25,0.4,0.55,0.38249999999999995,0.13786315678962238,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swattorai_(no mean)_normal_KL07_015455_16_0.0001_1_window_16,swat,1,normal_KL,torai,1000,0,0.0001,0.15,0.35,0.45,0.5,0.395,0,16,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.28862625528066704,0.15,0.35,0.45,0.5,0.395,0.11280514172678478,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatrcd_(no mean)_normal_KL07_015510_16_0.0001_1_window_16,swat,1,normal_KL,rcd,1000,0,0.0001,0.0,0.0,0.0,0.3,0.1,0,16,0,100,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.1,0.1,0.5,0.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.1299060564758239,0.0,0.25,0.25,0.3,0.1,0.12649110640673517,1.0,0,0,0,0,0,0,0,0,0,0,tinyMoM,mul,gate,split_diff,bipartite,mlp
swatcLSTM_(no mean)_normal_KL07_015531_16_0.0001_1_window_16,swat,1,normal_KL,cLSTM,128,0,0.0001,0.4,0.45,0.45,0.5,0.45999999999999996,4732851,16,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.05876030138162491,0.0,0.0,0.0,0.15,0.45999999999999996,0.029999999999999992,1.0,0.08309370279312134,12.034606310537193,18.272762298583984,94.34228515625,444.9046938419342,9.67184117047683,852.8882820346519,235.109375,1,0,0,mul,linear_attn,max,symmetric,linear
swatCUTS_PLUS_(no mean)_normal_KL07_020548_16_0.0001_1_window_16,swat,1,normal_KL,CUTS_PLUS,128,0,0.0001,0.25,0.25,0.35,0.45,0.335,91612,16,0,200,0,0,128,2,51,0,normal,gated,aerca_based,1.0,1.0,0.5,0.5,0.5,0.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0.12122242834199357,0.0,0.1,0.15,0.5,0.335,0.07433034373659253,1.0,0.14243969917297364,7.020514686608794,0.567840576171875,18.1533203125,12891.743518829346,64.45871759414673,127.97338060521797,318.81689453125,1,0,0,mul,linear_attn,max,symmetric,linear
